Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-30 00:00:00-04:00,117.43043490062821,118.1162643027293,116.36623251844566,116.71038818359375,44856000,0.0,0.0
2021-05-03 00:00:00-04:00,117.2762166409626,118.10139729687744,115.81777346888248,116.19366455078125,28242000,0.0,0.0
2021-05-04 00:00:00-04:00,114.72926326113381,115.29657305551342,111.9090738290094,114.3960189819336,44818000,0.0,0.0
2021-05-05 00:00:00-04:00,115.47709216813345,115.79297809431026,114.46793099267961,114.7897720336914,26636000,0.0,0.0
2021-05-06 00:00:00-04:00,114.371219210084,115.90950775146484,113.71216888819075,115.90950775146484,25190000,0.0,0.0
2021-05-07 00:00:00-04:00,117.22564307589363,117.59062276334002,116.34640478417988,116.63253784179688,28898000,0.0,0.0
2021-05-10 00:00:00-04:00,115.45278230823058,115.59461543086714,113.29065197517465,113.64820098876953,30914000,0.0,0.0
2021-05-11 00:00:00-04:00,111.23415327092532,113.07939883944981,110.78039927471382,112.57258605957031,34186000,0.0,0.0
2021-05-12 00:00:00-04:00,110.3970831268485,111.47765277681279,108.78193027743689,109.11071014404297,46376000,0.0,0.0
2021-05-13 00:00:00-04:00,110.39359185483993,111.05413282086089,109.43154201842614,110.53839874267578,33204000,0.0,0.0
2021-05-14 00:00:00-04:00,112.00130340485505,113.2995712389846,111.5778017225358,112.98516845703125,31996000,0.0,0.0
2021-05-17 00:00:00-04:00,112.25074645700623,113.55050506879931,111.85105006420112,113.50785827636719,21598000,0.0,0.0
2021-05-18 00:00:00-04:00,114.17385549892235,114.43817329757108,112.18231233154226,112.19619750976562,22204000,0.0,0.0
2021-05-19 00:00:00-04:00,110.50816157713805,112.81707393353265,110.35988904981882,112.64400482177734,23684000,0.0,0.0
2021-05-20 00:00:00-04:00,113.61101419771367,114.65240260155116,113.24007940429303,114.4019775390625,32352000,0.0,0.0
2021-05-21 00:00:00-04:00,114.92067995406296,114.99407844296304,113.52669887961433,113.76622009277344,40632000,0.0,0.0
2021-05-24 00:00:00-04:00,114.79570966912145,117.30794312536561,114.65041093317832,117.08429718017578,31832000,0.0,0.0
2021-05-25 00:00:00-04:00,117.6277963375595,118.22287643220353,116.78476557290928,117.17504119873047,22440000,0.0,0.0
2021-05-26 00:00:00-04:00,117.3560548531477,118.47034990255696,117.35308107918044,118.03990936279297,21572000,0.0,0.0
2021-05-27 00:00:00-04:00,118.47332287279623,118.47332287279623,116.84726630527486,117.16563415527344,35224000,0.0,0.0
2021-05-28 00:00:00-04:00,117.74781887099097,117.82963927117555,116.67816071964592,116.87651824951172,21482000,0.0,0.0
2021-06-01 00:00:00-04:00,117.74881802621616,118.30769838712813,116.74907754551573,118.08305358886719,23354000,0.0,0.0
2021-06-02 00:00:00-04:00,118.47827097273424,118.70093322748687,116.65384943203411,117.5578842163086,21158000,0.0,0.0
2021-06-03 00:00:00-04:00,116.3250685412931,116.88494008609811,115.52121134855334,116.41680908203125,18696000,0.0,0.0
2021-06-04 00:00:00-04:00,117.49242726754059,118.96822874582733,117.15223662042179,118.69746398925781,24458000,0.0,0.0
2021-06-07 00:00:00-04:00,118.49266700644799,119.23999231025896,118.07412912075807,119.1303939819336,24120000,0.0,0.0
2021-06-08 00:00:00-04:00,119.61190790368995,119.98432577535812,118.757466274763,118.93896484375,24240000,0.0,0.0
2021-06-09 00:00:00-04:00,119.58314905326921,119.65504930518125,118.86260289582098,119.41007995605469,17942000,0.0,0.0
2021-06-10 00:00:00-04:00,119.35949314078805,120.801576684723,119.20378241102719,120.75843048095703,25904000,0.0,0.0
2021-06-11 00:00:00-04:00,120.99992773077977,121.08522130896714,119.95654936765875,120.51394653320312,21958000,0.0,0.0
2021-06-14 00:00:00-04:00,120.61611526440987,121.44228719469659,119.90896239653654,121.4417953491211,22098000,0.0,0.0
2021-06-15 00:00:00-04:00,121.44625717538425,121.76908949058003,120.06368677320248,120.42420959472656,21562000,0.0,0.0
2021-06-16 00:00:00-04:00,120.57545474476791,120.88688380602206,118.49068775608283,119.78250885009766,26472000,0.0,0.0
2021-06-17 00:00:00-04:00,119.7081134975645,121.51815047385836,119.51223033742086,120.74553680419922,25842000,0.0,0.0
2021-06-18 00:00:00-04:00,120.37212775019057,120.60619327255783,119.03121296167414,119.12642669677734,46116000,0.0,0.0
2021-06-21 00:00:00-04:00,119.51273832350716,120.99994312989033,118.91566806650118,120.81398010253906,27414000,0.0,0.0
2021-06-22 00:00:00-04:00,120.75198140176597,121.39665468442757,120.07160770069062,121.32772064208984,22390000,0.0,0.0
2021-06-23 00:00:00-04:00,121.0926742086513,122.08645953120904,120.83580218507122,121.12590026855469,19148000,0.0,0.0
2021-06-24 00:00:00-04:00,121.6942071534237,122.04679234158628,121.2974920653263,121.495849609375,21362000,0.0,0.0
2021-06-25 00:00:00-04:00,120.99992638923504,121.62774069105967,120.5684946468634,121.50425720214844,34594000,0.0,0.0
2021-06-28 00:00:00-04:00,121.67287369057478,121.77850698140655,120.4103137257864,121.53154754638672,28526000,0.0,0.0
2021-06-29 00:00:00-04:00,121.66494274006068,122.0125716067318,120.69347211365788,121.27020263671875,23108000,0.0,0.0
2021-06-30 00:00:00-04:00,120.99447687115277,121.2548296268427,120.35972373185534,121.08869934082031,24474000,0.0,0.0
2021-07-01 00:00:00-04:00,120.72718855138434,121.58212203987887,120.53527798763021,121.4407958984375,18110000,0.0,0.0
2021-07-02 00:00:00-04:00,122.14050574564968,124.37602688380984,122.0507477211,124.23072814941406,25982000,0.0,0.0
2021-07-06 00:00:00-04:00,124.61852879829608,125.39164190205774,123.56126516970392,125.15559387207031,26404000,0.0,0.0
2021-07-07 00:00:00-04:00,126.11961963968089,126.24061363873932,125.11888803471057,125.437255859375,24060000,0.0,0.0
2021-07-08 00:00:00-04:00,123.0093289727932,124.56595957690325,123.005363941043,124.01898193359375,23790000,0.0,0.0
2021-07-09 00:00:00-04:00,124.00014669515204,124.70382636334314,123.53052498165191,124.4896011352539,18632000,0.0,0.0
2021-07-12 00:00:00-04:00,125.14368334235166,126.02787781640319,124.58132987577834,125.93464660644531,17668000,0.0,0.0
2021-07-13 00:00:00-04:00,125.99713556323269,127.00777981268853,125.63612092477611,126.29765319824219,19240000,0.0,0.0
2021-07-14 00:00:00-04:00,126.90910159126689,128.2663910341705,126.865955385297,127.1858139038086,23742000,0.0,0.0
2021-07-15 00:00:00-04:00,127.59443383506836,127.64501069030976,125.49280054236102,125.96390533447266,24218000,0.0,0.0
2021-07-16 00:00:00-04:00,126.61651932695658,126.7638005858177,125.11939443436253,125.92919921875,20424000,0.0,0.0
2021-07-19 00:00:00-04:00,125.05592359959856,125.17047821898709,122.4926060326798,123.55681610107422,27968000,0.0,0.0
2021-07-20 00:00:00-04:00,124.49851812065599,126.00159811872851,123.33117189440424,125.17493438720703,26312000,0.0,0.0
2021-07-21 00:00:00-04:00,125.09956240900131,126.55007557282694,124.99046349148195,126.50346374511719,20746000,0.0,0.0
2021-07-22 00:00:00-04:00,126.7960393554764,127.42980128632463,126.45386617760096,127.3687973022461,14302000,0.0,0.0
2021-07-23 00:00:00-04:00,129.36133455179797,132.30550704776215,128.73650906326645,131.92465209960938,41506000,0.0,0.0
2021-07-26 00:00:00-04:00,132.2355886482273,133.13663460885186,131.2169991619108,132.93629455566406,30572000,0.0,0.0
2021-07-27 00:00:00-04:00,133.15002872677817,133.29730999351878,129.03751867433039,130.81878662109375,54710000,0.0,0.0
2021-07-28 00:00:00-04:00,135.1946241311871,137.16335335815197,134.16860398036314,134.97840881347656,95130000,0.0,0.0
2021-07-29 00:00:00-04:00,135.0339491373532,135.54076195696248,134.43193014711593,134.6645050048828,31716000,0.0,0.0
2021-07-30 00:00:00-04:00,133.92807412606015,134.19536566595704,133.1544692717714,133.62210083007812,25576000,0.0,0.0
2021-08-02 00:00:00-04:00,134.0094449818525,134.2271434313734,132.6972916021335,133.7490997314453,21634000,0.0,0.0
2021-08-03 00:00:00-04:00,134.02725111270541,134.61935743991575,132.2266425296642,134.51820373535156,20762000,0.0,0.0
2021-08-04 00:00:00-04:00,134.24000035779645,134.53754419070725,133.38456751331833,134.01783752441406,19676000,0.0,0.0
2021-08-05 00:00:00-04:00,134.56829449236173,135.23231626590845,133.74063191754414,135.13461303710938,17870000,0.0,0.0
2021-08-06 00:00:00-04:00,134.92684860507694,135.35381597219683,134.1016679203012,134.62582397460938,20488000,0.0,0.0
2021-08-09 00:00:00-04:00,134.8281458060164,136.05946972764093,134.23007678129167,135.79067993164062,17760000,0.0,0.0
2021-08-10 00:00:00-04:00,136.21616508986884,136.64314754338798,135.246684585336,135.68556213378906,19414000,0.0,0.0
2021-08-11 00:00:00-04:00,136.05697875437372,136.55386377128605,135.15443470909557,135.16188049316406,15352000,0.0,0.0
2021-08-12 00:00:00-04:00,134.86089454269305,136.17454612725479,134.3154150349117,136.0694122314453,16506000,0.0,0.0
2021-08-13 00:00:00-04:00,136.12493157350525,136.72646625528014,135.90971509193332,136.5985107421875,15948000,0.0,0.0
2021-08-16 00:00:00-04:00,136.39766610111587,137.22830997813796,134.18991525462013,137.1757354736328,22384000,0.0,0.0
2021-08-17 00:00:00-04:00,136.6208073403059,137.13208448324744,134.96648133972832,135.54122924804688,21716000,0.0,0.0
2021-08-18 00:00:00-04:00,135.38106359666662,135.98061569212976,134.21222682101478,134.33868408203125,19258000,0.0,0.0
2021-08-19 00:00:00-04:00,133.33350458588953,135.234782779033,133.1495240793781,134.5677947998047,21782000,0.0,0.0
2021-08-20 00:00:00-04:00,134.88519193745017,136.42645446339975,134.1413397760304,136.302978515625,31194000,0.0,0.0
2021-08-23 00:00:00-04:00,136.83851809316022,139.71970367913292,136.47948600587455,138.89353942871094,28454000,0.0,0.0
2021-08-24 00:00:00-04:00,139.45888047774642,140.91534875374498,139.18812326737765,140.1035614013672,19268000,0.0,0.0
2021-08-25 00:00:00-04:00,140.4640639174662,141.02393547801682,140.21711205572637,140.91433715820312,15848000,0.0,0.0
2021-08-26 00:00:00-04:00,140.58802387845228,141.2500479016059,140.19824011481427,140.28106689453125,20610000,0.0,0.0
2021-08-27 00:00:00-04:00,140.49133697664018,143.3278934785733,140.3371093469741,142.8235626220703,28780000,0.0,0.0
2021-08-30 00:00:00-04:00,143.21629858007987,144.77393543856923,142.98124183306933,143.40524291992188,24434000,0.0,0.0
2021-08-31 00:00:00-04:00,143.9572070200469,143.98149662462504,143.09830844171228,143.51138305664062,22448000,0.0,0.0
2021-09-01 00:00:00-04:00,143.81141309150524,145.05513168478024,143.6958672121198,144.025146484375,21936000,0.0,0.0
2021-09-02 00:00:00-04:00,144.02563035315396,144.32663982177834,142.01127317307444,142.11244201660156,32342000,0.0,0.0
2021-09-03 00:00:00-04:00,141.90762370846002,142.97330911300233,141.23319004017313,142.56121826171875,19850000,0.0,0.0
2021-09-07 00:00:00-04:00,142.65546562838,143.37997686078998,142.44173224208836,143.09780883789062,20124000,0.0,0.0
2021-09-08 00:00:00-04:00,142.9187663228827,143.21629500759505,141.82777736657997,142.5131072998047,18344000,0.0,0.0
2021-09-09 00:00:00-04:00,142.66139378468432,143.12754225665788,142.0038341746833,142.36434936523438,15314000,0.0,0.0
2021-09-10 00:00:00-04:00,143.030327736573,143.53219172169224,139.58432216189144,139.72119140625,36840000,0.0,0.0
2021-09-13 00:00:00-04:00,140.7859002496474,141.77820242843924,140.09214075232128,141.165771484375,22094000,0.0,0.0
2021-09-14 00:00:00-04:00,141.8233446832824,142.18784010424207,140.58805555163053,141.37603759765625,19674000,0.0,0.0
2021-09-15 00:00:00-04:00,141.60117640739975,143.2664141950181,140.18885318248124,143.24559020996094,27408000,0.0,0.0
2021-09-16 00:00:00-04:00,142.77050902430236,143.1171466443425,141.23421048693598,142.43280029296875,26190000,0.0,0.0
2021-09-17 00:00:00-04:00,141.8580280226532,142.27408389785296,139.31851630513904,139.64581298828125,53384000,0.0,0.0
2021-09-20 00:00:00-04:00,137.02895758765368,137.86058517975945,135.20454353336754,137.58238220214844,46518000,0.0,0.0
2021-09-21 00:00:00-04:00,138.60394429145055,138.86380522550456,137.1445098358899,137.89332580566406,25332000,0.0,0.0
2021-09-22 00:00:00-04:00,138.1620970935906,139.73211352931875,137.41576307062647,139.13356018066406,25056000,0.0,0.0
2021-09-23 00:00:00-04:00,139.83181383714714,140.53500172725538,139.25061879288333,140.05844116210938,20952000,0.0,0.0
2021-09-24 00:00:00-04:00,139.3864691123975,141.16378703061662,139.0914071880992,141.04922485351562,22984000,0.0,0.0
2021-09-27 00:00:00-04:00,139.65029458618613,140.77500156753678,138.91933644415815,139.9156036376953,21882000,0.0,0.0
2021-09-28 00:00:00-04:00,137.51840770698303,137.95628643744843,134.25041949465725,134.71656799316406,45772000,0.0,0.0
2021-09-29 00:00:00-04:00,135.85713198450668,136.02673545516842,132.7676762055498,133.25216674804688,30848000,0.0,0.0
2021-09-30 00:00:00-04:00,133.16094144275186,134.43143155227392,132.46121921545426,132.58023071289062,37996000,0.0,0.0
2021-10-01 00:00:00-04:00,133.3453638930012,135.78818609161667,132.97393736018776,135.42369079589844,35360000,0.0,0.0
2021-10-04 00:00:00-04:00,134.845991044881,134.845991044881,129.97575169598792,132.56385803222656,51202000,0.0,0.0
2021-10-05 00:00:00-04:00,132.94221157443644,136.09961730477488,132.94221157443644,134.907958984375,32404000,0.0,0.0
2021-10-06 00:00:00-04:00,133.64545014896635,136.62085905766318,133.44709258179566,136.4373779296875,24364000,0.0,0.0
2021-10-07 00:00:00-04:00,137.75347740127893,138.89405973958108,137.51445558203253,138.08375549316406,25110000,0.0,0.0
2021-10-08 00:00:00-04:00,138.43286154368056,139.180678709359,138.0763113266695,138.63966369628906,26526000,0.0,0.0
2021-10-11 00:00:00-04:00,138.15020647249565,139.55856466782143,137.72074204736637,137.77529907226562,17954000,0.0,0.0
2021-10-12 00:00:00-04:00,138.33663473843401,138.36342140161824,134.64712752694697,135.3304901123047,36332000,0.0,0.0
2021-10-13 00:00:00-04:00,136.27617541967604,136.86878120226152,135.39991852664056,136.45420837402344,19654000,0.0,0.0
2021-10-14 00:00:00-04:00,138.33070229242213,140.17892171906655,137.68702021920703,139.99395751953125,31894000,0.0,0.0
2021-10-15 00:00:00-04:00,140.45368311953536,140.55633508976476,139.6012313756045,140.20919799804688,30274000,0.0,0.0
2021-10-18 00:00:00-04:00,139.92006032333015,141.62546275603327,139.9131139513097,141.60760498046875,20396000,0.0,0.0
2021-10-19 00:00:00-04:00,142.21211472454237,142.4848695628123,141.43107913400408,142.06285095214844,20164000,0.0,0.0
2021-10-20 00:00:00-04:00,142.1630420742844,142.36934482672316,140.2176186204073,140.60690307617188,23288000,0.0,0.0
2021-10-21 00:00:00-04:00,140.60690087056568,140.99073718424137,139.34830579006115,140.7229461669922,26292000,0.0,0.0
2021-10-22 00:00:00-04:00,138.00938956018592,139.43064201149056,134.94075670801274,136.43887329101562,50588000,0.0,0.0
2021-10-25 00:00:00-04:00,136.42248030097556,136.8687885412158,134.313900493147,136.32032775878906,34412000,0.0,0.0
2021-10-26 00:00:00-04:00,138.1219203768164,138.9346913152146,137.17078194335667,138.1665496826172,49236000,0.0,0.0
2021-10-27 00:00:00-04:00,138.26227904833755,147.43149181607174,138.26227904833755,145.01893615722656,85782000,0.0,0.0
2021-10-28 00:00:00-04:00,145.92842739017055,145.95173330507313,143.44147439811337,144.65345764160156,36206000,0.0,0.0
2021-10-29 00:00:00-04:00,143.88877021249704,147.026835739547,143.46378537419665,146.8324432373047,43320000,0.0,0.0
2021-11-01 00:00:00-04:00,146.83241520559218,146.83241520559218,142.05141992285428,142.32069396972656,46924000,0.0,0.0
2021-11-02 00:00:00-04:00,143.3943518013393,145.4072108702752,143.15234864828975,144.2403564453125,33482000,0.0,0.0
2021-11-03 00:00:00-04:00,144.70453956398782,145.46674894702764,143.40577957107422,145.39633178710938,27494000,0.0,0.0
2021-11-04 00:00:00-04:00,145.91847295050908,148.5060949140484,145.10866822451723,147.05210876464844,38412000,0.0,0.0
2021-11-05 00:00:00-04:00,147.94670774549678,149.0952199954821,146.98219111996391,147.63182067871094,38354000,0.0,0.0
2021-11-08 00:00:00-05:00,148.5968545496057,149.3803872526516,147.2137847900475,147.8093719482422,23052000,0.0,0.0
2021-11-09 00:00:00-05:00,148.00970530712945,148.60627612949312,146.03799485146035,147.69778442382812,19530000,0.0,0.0
2021-11-10 00:00:00-05:00,146.29090824279103,146.85624308458767,143.35269859682205,144.69757080078125,29970000,0.0,0.0
2021-11-11 00:00:00-05:00,145.28869002419106,146.32612090055292,144.40696987833476,144.5716094970703,16518000,0.0,0.0
2021-11-12 00:00:00-05:00,145.41365059304397,147.62984607624279,144.21902587009922,147.45924377441406,22360000,0.0,0.0
2021-11-15 00:00:00-05:00,147.67991725355816,148.32359927216987,146.36528227383033,147.23509216308594,23508000,0.0,0.0
2021-11-16 00:00:00-05:00,146.93509022325514,147.5430567260628,146.10494573454355,146.66383361816406,18904000,0.0,0.0
2021-11-17 00:00:00-05:00,146.81407891963306,147.34171568581732,146.0330433290407,146.8334197998047,19594000,0.0,0.0
2021-11-18 00:00:00-05:00,147.0263355590037,149.3461667867612,146.67226728662533,148.61024475097656,35608000,0.0,0.0
2021-11-19 00:00:00-05:00,148.7461161421964,149.7290051929881,147.67844804906963,147.70571899414062,33682000,0.0,0.0
2021-11-22 00:00:00-05:00,148.10838258410493,148.6013025990791,144.94949337082977,145.10272216796875,30594000,0.0,0.0
2021-11-23 00:00:00-05:00,144.95495136652673,145.45779912839131,142.93366287312807,144.5869903564453,27218000,0.0,0.0
2021-11-24 00:00:00-05:00,144.2810105888424,145.0506504792178,143.18953724894834,144.92221069335938,18040000,0.0,0.0
2021-11-26 00:00:00-05:00,143.16521675032945,143.37250313576732,140.67976264069813,141.01747131347656,30470000,0.0,0.0
2021-11-29 00:00:00-05:00,142.81958339759728,145.098250620001,142.71395011842046,144.33753967285156,32596000,0.0,0.0
2021-11-30 00:00:00-05:00,143.81983548713401,144.80320881089577,140.44076564760365,140.73434448242188,42068000,0.0,0.0
2021-12-01 00:00:00-05:00,142.81961122468087,144.75412317905503,139.7569265486594,139.89527893066406,34020000,0.0,0.0
2021-12-02 00:00:00-05:00,140.09214564508795,142.68521600548834,139.06512670151332,141.79408264160156,29194000,0.0,0.0
2021-12-03 00:00:00-05:00,142.50321577437006,143.2163161657655,139.15091751675573,140.8374786376953,41230000,0.0,0.0
2021-12-06 00:00:00-05:00,141.86797350092726,142.67331391025607,139.00116443543868,141.98153686523438,30618000,0.0,0.0
2021-12-07 00:00:00-05:00,144.4030265379746,146.32167843600868,144.03704800153227,146.06231689453125,32240000,0.0,0.0
2021-12-08 00:00:00-05:00,146.38661124962783,147.17659085728474,145.20587927665102,146.97177124023438,24270000,0.0,0.0
2021-12-09 00:00:00-05:00,146.38117245241173,147.8778055616714,145.9090763713213,146.42828369140625,23270000,0.0,0.0
2021-12-10 00:00:00-05:00,147.4810753999608,147.75629704872722,145.5014348041652,146.78829956054688,24458000,0.0,0.0
2021-12-13 00:00:00-05:00,146.5700951293805,146.75705697342113,144.32466128723686,144.63113403320312,27070000,0.0,0.0
2021-12-14 00:00:00-05:00,142.78786052539195,143.2956569953205,140.05742162389038,142.72735595703125,38446000,0.0,0.0
2021-12-15 00:00:00-05:00,142.23341171048006,145.5182583191363,140.51659867311264,145.2405548095703,36370000,0.0,0.0
2021-12-16 00:00:00-05:00,145.96412418925743,146.4664725789084,142.42982768319294,143.26097106933594,33650000,0.0,0.0
2021-12-17 00:00:00-05:00,141.33188874138816,142.65545262972856,140.1417284945182,140.56324768066406,50416000,0.0,0.0
2021-12-20 00:00:00-05:00,138.8524060930421,140.61236590947718,138.17897107600302,140.44622802734375,27192000,0.0,0.0
2021-12-21 00:00:00-05:00,140.88904290220043,142.68966664568237,139.35076199155114,142.29641723632812,28756000,0.0,0.0
2021-12-22 00:00:00-05:00,141.89473474558528,145.29909260146448,141.89473474558528,145.21478271484375,26322000,0.0,0.0
2021-12-23 00:00:00-05:00,145.29911422761188,147.0283222152052,145.2515035755231,145.7122039794922,26384000,0.0,0.0
2021-12-27 00:00:00-05:00,146.0488961608223,147.12797496363228,145.96310316847794,146.69406127929688,15976000,0.0,0.0
2021-12-28 00:00:00-05:00,147.02087190142421,147.08335898865232,144.85726596471994,145.4845733642578,18200000,0.0,0.0
2021-12-29 00:00:00-05:00,145.44242309096177,146.208597395199,144.45360165448406,145.4528350830078,17788000,0.0,0.0
2021-12-30 00:00:00-05:00,145.49149904628018,146.0925342403559,144.79773962624193,145.00204467773438,15688000,0.0,0.0
2021-12-31 00:00:00-05:00,144.85278953169095,145.49597213944008,143.66461181640625,143.66461181640625,18136000,0.0,0.0
2022-01-03 00:00:00-05:00,143.86594988262885,144.65543012836076,142.53495522830957,143.802978515625,28646000,0.0,0.0
2022-01-04 00:00:00-05:00,144.2041576289817,145.2842353697018,142.53843558316575,143.21583557128906,28400000,0.0,0.0
2022-01-05 00:00:00-05:00,143.23616397542605,143.3150106060316,136.55935260045507,136.6456298828125,54618000,0.0,0.0
2022-01-06 00:00:00-05:00,135.8754787528965,138.79286404298605,135.43908316933738,136.6183319091797,37348000,0.0,0.0
2022-01-07 00:00:00-05:00,137.01308839091683,137.31361360301065,134.6535916733449,135.8938446044922,29760000,0.0,0.0
2022-01-10 00:00:00-05:00,133.97073966369757,137.68157063585514,132.0729270904359,137.5327911376953,44408000,0.0,0.0
2022-01-11 00:00:00-05:00,136.87572990846158,139.06662188460535,135.57200624477076,138.59054565429688,28730000,0.0,0.0
2022-01-12 00:00:00-05:00,139.9929457226333,141.4390018146242,139.54118939726052,140.27114868164062,26108000,0.0,0.0
2022-01-13 00:00:00-05:00,140.3797392243777,141.67901339710585,137.27440842260475,137.45095825195312,31436000,0.0,0.0
2022-01-14 00:00:00-05:00,135.95533915327124,139.5883225969847,135.8755088296192,138.337158203125,29662000,0.0,0.0
2022-01-18 00:00:00-05:00,135.05874499682633,136.00740156008052,134.32828625328975,134.88319396972656,34872000,0.0,0.0
2022-01-19 00:00:00-05:00,135.40437523941512,136.82860852545411,133.90874111772067,134.0089111328125,28648000,0.0,0.0
2022-01-20 00:00:00-05:00,135.1331368955776,136.49786462490957,131.87456152295866,132.21475219726562,29908000,0.0,0.0
2022-01-21 00:00:00-05:00,131.506600309101,133.75996411235568,129.02014712662628,129.28297424316406,55652000,0.0,0.0
2022-01-24 00:00:00-05:00,124.94532175448224,130.12749709636913,123.47944046052136,129.7317657470703,76622000,0.0,0.0
2022-01-25 00:00:00-05:00,127.68468965184117,128.3382842647663,125.46354548795776,125.89447784423828,46960000,0.0,0.0
2022-01-26 00:00:00-05:00,130.04420204001252,131.90977994463373,126.09979711495389,128.1736602783203,49130000,0.0,0.0
2022-01-27 00:00:00-05:00,130.22766790037994,131.56510941651305,127.87560201075176,127.94751739501953,31950000,0.0,0.0
2022-01-28 00:00:00-05:00,128.59613680815025,132.2633368035548,127.43176448871137,132.25787353515625,34362000,0.0,0.0
2022-01-31 00:00:00-05:00,133.06222894230496,134.3624868099739,131.12573488414426,134.19436645507812,39986000,0.0,0.0
2022-02-01 00:00:00-05:00,136.46660753981268,136.6634819687619,133.26705377749363,136.5157012939453,68644000,0.0,0.0
2022-02-02 00:00:00-05:00,150.0101630752151,150.30422616828662,144.32961959181026,146.78680419921875,123200000,0.0,0.0
2022-02-03 00:00:00-05:00,144.51112229924576,148.4480810526987,141.49603343553346,141.91705322265625,71518000,0.0,0.0
2022-02-04 00:00:00-05:00,142.26867081780298,143.6874410729593,139.36317994593287,142.118408203125,57998000,0.0,0.0
2022-02-07 00:00:00-05:00,143.06756034988416,143.06756034988416,137.76140907718417,138.05995178222656,54974000,0.0,0.0
